id,Address,Response_Address,Response_X,Response_Y
132,臺北市北投區榮華里1鄰天母西路120巷43號,,,
133,臺北市萬華區雙園里11鄰莒光路328號,,,
134,臺北市松山區中崙里3鄰復興南路一段47巷9弄9號,,,
135,台北市松山區慶城街45號,,,
136,臺北市松山區復源里6鄰光復南路46巷36號,,,
137,臺北市中正區頂東里3鄰羅斯福路三段74之1號,,,
138,臺北市中山區中央里12鄰建國北路二段68號,,,
139,臺北市中正區廈安里8鄰汀州路一段78號,,,
140,臺北市松山區吉祥里20鄰光復北路85巷23號,,,
141,臺北市中山區力行里19鄰遼寧街101巷31之2號,,,
142,臺北市中山區興亞里18鄰松江路108巷20之1號,,,
143,臺北市中山區力行里28鄰南京東路三段12號,,,
144,臺北市中山區力行里28鄰南京東路三段12號,,,
145,臺北市文山區興光里3鄰興德路47巷25號,,,
146,臺北市中正區忠勤里26鄰南海路83號,,,
147,台北市南港區重陽路449號,,,
148,臺北市中正區建國里3鄰愛國西路9號,,,
149,臺北市中正區光復里8鄰博愛路109之1號,,,
150,台灣台北市大同區涼州街10號,,,
151,臺北市中山區新生里14鄰中原街113號,,,
152,臺北市中山區新生里14鄰中原街113號,,,
153,臺北市文山區指南里17鄰指南路三段103號,,,
154,臺北市北投區大興街、清江路口,,,
155,臺北市士林區芝山里8鄰德行東路336號,,,
156,臺北市內湖區內湖里1鄰內湖路二段285號,,,
157,臺北市內湖區金龍里11鄰金龍路67巷10號,,,
158,臺北市大安區民炤里9鄰新生南路一段161巷4之13號,,,
159,臺北市大安區芳和里15鄰和平東路三段212巷43之2號,,,
160,臺北市中正區板溪里2鄰南昌路二段137號,,,
161,臺北市中正區板溪里3鄰南昌路二段134號,,,
162,臺北市大安區民炤里16鄰新生南路一段161巷32號,,,
163,臺北市中正區螢圃里4鄰汀州路二段95號,,,
164,找不到指定的門牌地址。,,,
165,臺北市中正區水源里4鄰羅斯福路四段170號,,,
166,臺北市大安區古風里9鄰泰順街60巷18弄6號,,,
167,臺北市大安區龍淵里25鄰和平東路二段76巷17弄3號,,,
168,臺北市大安區龍淵里25鄰和平東路二段76巷17弄3之1號,,,
169,臺北市中正區水源里4鄰羅斯福路四段170號,,,
170,台灣台北市中山區雙城街23-1號,,,
171,臺北市士林區富光里11鄰葫蘆街30巷26號,,,
172,臺北市大同區永樂里16鄰南京西路267號,,,
173,臺北市文山區景行里19鄰景後街190之1號,,,
174,臺北市內湖區東湖里20鄰康樂街136巷30弄11之1號,,,
175,台北市信義區永吉路19號,,,
176,台灣台北市文山區萬芳路28號,,,
177,臺北市文山區景行里4鄰羅斯福路六段455巷18號,,,
178,臺北市大安區龍生里11鄰瑞安街155巷11號,,,
179,台灣台北市大安區大安路二段80號,,,
180,臺北市北投區榮光里14鄰石牌路一段166巷91之1號,,,
181,臺北市大同區國順里4鄰迪化街二段172巷11號,,,
182,台灣台北市松山區八德路四段480號,,,
183,臺北市內湖區港墘里20鄰瑞光路358巷30弄2之1號,,,
184,台灣台北市中正區漢口街一段69號1樓,,,
185,臺北市北投區裕民里24鄰裕民六路111號,,,
186,臺北市中正區板溪里6鄰牯嶺街95巷8號,,,
187,台灣台北市信義區和平東路三段195號,,,
188,台北市文山區景中街18號,,,
189,臺北市信義區五常里5鄰永吉路225巷4弄1號,,,
190,臺北市中山區恆安里3鄰中山北路二段183巷4之12號,,,
191,臺北市文山區景華里2鄰羅斯福路六段311號,,,
192,臺北市松山區安平里17鄰南京東路五段291巷29弄29號,,,
193,臺北市大同區民權里24鄰民權西路136號,,,
194,臺北市北投區中庸里1鄰雙全街8號,,,
195,臺北市北投區豐年里11鄰中央北路二段215號,,,
196,台北市中正區漢口街一段77號,,,
197,臺北市大同區重慶里15鄰承德路三段332號,,,
198,臺北市大安區群賢里13鄰四維路216巷6之3號,,,
199,臺北市內湖區週美里8鄰新明路413巷1弄6號,,,
200,臺北市中正區龍興里13鄰和平西路二段98巷12號,,,
201,臺北市中正區龍興里6鄰和平西路二段98巷11之1號,,,
202,臺北市中正區龍興里4鄰和平西路二段70巷8之2號,,,
203,臺北市大同區朝陽里1鄰延平北路一段139號,,,
204,臺北市大同區玉泉里6鄰延平北路一段66巷8號,,,
205,台北市中山區吉林路188號,,,
206,台北市北投區育仁路10號號旁,,,
207,臺北市中山區正得里5鄰中山北路一段33巷37號,,,
208,台北市中正區重慶南路二段80號,,,
209,臺北市南港區三重里16鄰南港路一段32號,,,
210,臺北市中山區力行里2鄰復興北路26號,,,
211,臺北市中山區中原里15鄰吉林路170號,,,
212,臺北市南港區東新里20鄰向陽路120巷2弄20號,,,
213,臺北市南港區東新里20鄰向陽路120巷2弄20號,,,
214,臺北市內湖區週美里27鄰行善路281巷19弄12號,,,
215,臺北市內湖區行善路295號,,,
216,台北市北投區大業路520號,,,
217,臺北市內湖區行善路281巷,,,
218,臺北市北投區建民里10鄰文林北路75巷69號,,,
219,臺北市大同區建功里19鄰鄭州路83巷11號,,,
220,臺北市北投區奇岩里1鄰三合街一段82巷116號,,,
221,臺北市中山區成功里14鄰敬業三路161巷59號,,,
222,臺北市北投區奇岩里1鄰三合街一段82巷119號,,,
223,臺北市中山區復華里20鄰長春路258巷27號,,,
224,臺北市內湖區港華里7鄰港墘路8號,,,
225,臺北市大安區龍安里8鄰青田街11巷8之1號,,,
226,台北市文山區政大一街239號,,,
227,台北市內湖區成功路二段317巷1-17號,,,
228,臺北市中山區民安里18鄰中山北路二段66號,,,
229,臺北市中正區永昌里15鄰詔安街240號,,,
230,臺北市士林區義信里1鄰基河路15號,,,
231,臺北市士林區承德里2鄰承德路四段88號,,,
232,臺北市士林區福中里5鄰福港街212號,,,
233,台北市士林區承德路四段72號,,,
234,臺北市大同區保安里15鄰哈密街68巷18號,,,
235,臺北市大安區民輝里17鄰新生南路一段97巷1號,,,
236,臺北市萬華區福星里14鄰漢口街二段53巷17號,,,
237,臺北市大同區民權里8鄰民權西路160巷26弄88號,,,
238,臺北市大同區雙連里12鄰承德路二段147號,,,
239,臺北市萬華區和德里5鄰興義街17號,,,
240,臺北市萬華區青山里4鄰環河南路二段31號,,,
241,臺北市大安區民炤里14鄰建國南路一段304巷55號,,,
242,臺北市中山區大直里5鄰大直街94巷1弄7號,,,
243,臺北市萬華區雙園里12鄰莒光路260號,,,
244,台北市內湖區內湖路一段741號,,,
245,臺北市北投區建民里1鄰文林北路16巷25號,,,
246,臺北市大安區古莊里10鄰羅斯福路二段111號,,,
247,台北市士林區基河路151號1樓,,,
248,臺北市士林區舊佳里19鄰中正路248號,,,
249,臺北市士林區葫東里9鄰重慶北路四段222號,,,
250,台北市北投區承平路河美街口,,,
251,台北市北投區承德路六段文承路口,,,
252,臺北市北投區立農里17鄰立農街一段257巷7弄7號,,,
253,台北市中山區民生東路二段93巷15號,,,
254,臺北市大安區古風里6鄰羅斯福路三段159號,,,
255,臺北市大安區古風里6鄰羅斯福路三段159號,,,
256,台北市大安區文昌街257號,,,
257,臺北市大安區和安里8鄰信義路三段147巷11弄15之1號,,,
258,臺北市大安區臥龍街296號,,,
259,臺北市大安區通安里7鄰通化街38巷9號,,,
260,臺北市大安區大學里14鄰羅斯福路三段283巷21弄7號,,,
261,臺北市大安區芳和里1鄰樂業街118巷11號,,,
262,臺北市大安區羅斯福路三段283巷,,,
263,臺北市大安區福住里6鄰永康街17巷17號,,,
264,台灣台北市大安區潮州街97號,,,
265,台北市大安區大安路一段206巷15號,,,
266,台北市大安區復興南路二段55號,,,
267,台北市北投區大同街105號,,,
268,台北市大同區延平北路一段152號,,,
269,台北市內湖區成功路四段61巷53-55號,,,
270,臺北市萬華區糖廍里3鄰大理街135號,,,
271,臺北市中山區金泰里14鄰植福路189號,,,
272,臺北市北投區福興里7鄰石牌路一段58巷36號,,,
273,台北市文山區景福街220號,,,
274,臺北市士林區天母里7鄰中山北路七段141巷17之4號,,,
275,臺北市北投區裕民四路2巷,,,
276,臺北市士林區天和里3鄰天母東路105巷9弄6號,,,
277,臺北市北投區永欣里15鄰石牌路二段315巷33之1號,,,
278,台北市中山區雙城街32巷15號,,,
279,臺北市北投區奇岩里26鄰公舘路376巷6弄6號,,,
280,台北市文山區保儀路46號,,,
281,臺北市南港區成福里12鄰東新街170巷21之1號,,,
282,台北市士林區至誠路一段138號,,,
283,臺北市大安區建安里13鄰敦化南路一段177巷18號,,,
284,台北市信義區崇德街161號,,,
285,台北市北投區公舘路243號,,,
286,臺北市內湖區東湖里10鄰康樂街110巷6號,,,
287,臺北市中山區集英里9鄰天祥路16號,,,
288,台北市萬華區大理街28號,,,
289,臺北市文山區明興里15鄰秀明路一段7號,,,
290,臺北市萬華區青山里4鄰環河南路二段5巷2號,,,
291,臺北市中正區幸福里17鄰齊東街82巷43之6號,,,
292,台北市內湖區內湖路三段60巷39號,,,
293,台北市大同區承德路二段58號,,,
294,台北市大同區承德路二段58號,,,
295,台北市大同區承德路二段58號,,,
296,台北市文山區富山路5號,,,
297,臺北市內湖區湖元里18鄰新湖二路146巷33號,,,
298,台北市北投區三合街一段82巷93-107號,,,
299,臺北市南港區三重里31鄰經貿二路235巷31號,,,
300,台北市北投區文林北路75巷文林北路175巷,,,
301,台北市中山區八德路二段146巷1弄,,,
302,台北市內湖區內湖路一段203巷28號,,,
303,台北市北投區三合街一段117巷53號,,,
304,臺北市內湖區寶湖里20鄰民權東路六段210巷43號,,,
305,臺北市中山區下埤里18鄰龍江路429巷16號,,,
306,臺北市士林區福志里21鄰福志路86號,,,
307,臺北市信義區和平東路三段463巷,,,
308,台北市士林區天玉街40號,,,
309,臺北市士林區福志路120號,,,
310,臺北市北投區奇岩里3鄰三合街一段82巷62弄22號,,,
311,台北市北投區文林北路131號,,,
312,臺北市北投區北科路,,,
313,臺北市內湖區樂康里20鄰康樂街136巷18弄19號,,,
314,台北市內湖區康寧路三段12號,,,
315,台北市中正區羅斯福路一段29號,,,
316,臺北市北投區清江里4鄰中央南路一段83號,,,
317,臺北市大安區仁慈里7鄰大安路一段206巷17之1號,,,
318,臺北市大安區仁慈里7鄰信義路四段53巷30號,,,
319,臺北市內湖區東湖里20鄰康樂街136巷30弄11號,,,
320,臺北市大安區義村里22鄰仁愛路三段143巷24號,,,
321,臺北市大安區建安里6鄰敦化南路一段161巷46之1號,,,
322,臺北市中正區文北里13鄰金山南路一段53巷1號,,,
323,臺北市中正區文盛里1鄰羅斯福路三段212號,,,
324,臺北市中正區文盛里4鄰羅斯福路三段210巷12之2號,,,
325,臺北市中正區文盛里1鄰羅斯福路三段212號,,,
326,臺北市中正區板溪里4鄰南昌路二段92號,,,
327,臺北市中山區恆安里9鄰雙城街13巷20之1號,,,
328,臺北市松山區安平里4鄰三民路38號,,,
329,臺北市萬華區福星里15鄰開封街二段69號,,,
330,臺北市文山區華興里20鄰木柵路一段238巷2弄2號,,,
331,臺北市士林區蘭興里11鄰磺溪街88巷10號,,,
332,台北市信義區永吉路278巷46號,,,
333,台北市內湖區環山路二段26號,,,
334,臺北市南港區三重里29鄰三重路41巷37之1號,,,
335,臺北市內湖區寶湖里22鄰民權東路六段289巷31號,,,
336,臺北市內湖區港華里19鄰環山路二段50巷14弄5號,,,
337,臺北市士林區福林里16鄰中正路213巷9號,,,
338,臺北市北投區八仙里18鄰中央南路二段28之6號,,,
339,臺北市文山區萬興里4鄰新光路一段66巷3號,,,
340,臺北市內湖區紫雲里22鄰康寧路一段156巷22之2號,,,
341,臺北市文山區景行里2鄰景文街46之2號,,,
342,臺北市北投區振華里25鄰懷德街66巷22號,,,
343,臺北市萬華區萬壽里9鄰漢口街二段88號,,,
344,台北市大同區環河北路一段235號,,,
345,臺北市士林區天山里17鄰中山北路七段114巷7之1號,,,
346,臺北市內湖區行善里4鄰新明路428巷2號,,,
347,臺北市中正區板溪里10鄰牯嶺街95巷68號,,,
348,臺北市文山區興旺里21鄰福興路106巷37號,,,
349,台北市中山區建國北路二段58號,,,
350,臺北市大安區古莊里7鄰浦城街12之1號,,,
351,臺北市大安區古莊里10鄰羅斯福路二段117巷5號,,,
352,臺北市大同區永樂里6鄰延平北路一段108號,,,
353,臺北市北投區奇岩里3鄰三合街一段82巷73號,,,
354,找不到指定的門牌地址。,,,
355,台北市萬華區德昌街201號,,,
356,臺北市中山區興亞里22鄰吉林路14巷7之1號,,,
357,臺北市萬華區福音里9鄰永福街102號,,,
358,臺北市北投區關渡里1鄰大度路三段301巷22號,,,
359,臺北市大同區雙連里15鄰承德路二段104號,,,
360,臺北市內湖區港墘里9鄰江南街71巷16弄16號,,,
361,臺北市大同區國順里7鄰民族西路326號,,,
362,台北市大同區延平北路三段5號,,,
363,臺北市北投區長安里15鄰光明路210號,,,
364,台北市中山區北安路669號,,,
365,臺北市士林區天壽里14鄰天母西路50巷25號,,,
366,臺北市南港區東新里2鄰東明街41號,,,
367,臺北市內湖區瑞陽里4鄰文德路22巷44弄124號,,,
368,台北市士林區文林路470號,,,
369,臺北市南港區東新里16鄰興南街98號,,,
370,臺北市南港區東新里9鄰東明街123巷26號,,,
371,臺北市南港區東新里19鄰興南街150號,,,
372,臺北市士林區社園里25鄰永平街80巷10號,,,
373,台北市大同區南京西路227號,,,
374,臺北市萬華區頂碩里3鄰艋舺大道100號,,,
375,臺北市中山區中原里1鄰南京東路二段23號,,,
376,臺北市中山區中庄里1鄰民生東路二段3號,,,
377,台北市大安區信義路二段220號,,,
378,臺北市北投區建民里10鄰文林北路75巷69號,,,
379,台北市南港區永吉路555號,,,
380,台北市中山區敬業二路70號,,,
381,臺北市中正區幸福里4鄰忠孝東路一段84巷2號,,,
382,臺北市大同區隆和里4鄰重慶北路三段40號,,,
383,臺北市中山區聚盛里6鄰中山北路二段93巷7之3號,,,
384,臺北市文山區木新里5鄰開元街48號,,,
385,台北市中山區德惠街12號,,,
386,臺北市松山區中正里28鄰敦化北路120巷28號,,,
387,臺北市文山區忠順里17鄰忠順街二段85巷23號,,,
388,臺北市中山區集英里7鄰錦西街4之5號,,,
389,台北市北投區承德路七段166號,,,
390,台北市士林區文林路679號,,,
391,臺北市中山區朱馥里22鄰長春路285號,,,
392,臺北市松山區中正里21鄰復興北路81巷18號,,,
393,臺北市中正區廈安里1鄰和平西路二段136號,,,
394,臺北市萬華區糖廍里8鄰和平西路三段274號,,,
395,臺北市內湖區湖興里5鄰成功路二段450號,,,
396,臺北市大安區古莊里4鄰浦城街4巷6之2號,,,
397,臺北市北投區清江里9鄰民權街11號,,,
398,臺北市松山區中崙里1鄰復興南路一段1之1號,,,
399,臺北市松山區慈祐里5鄰松河街168號,,,
400,臺北市松山區東光里5鄰南京東路五段23巷4號,,,
401,台北市中山區松江路56號,,,
402,臺北市中山區中吉里21鄰松江路204巷9號,,,
403,臺北市南港區東新里13鄰興南街11號,,,
404,臺北市文山區指南里17鄰指南路三段77巷12號,,,
405,臺北市文山區指南里17鄰指南路三段77巷12號,,,
406,臺北市文山區政大里1鄰指南路二段221號,,,
407,臺北市文山區萬興里29鄰新光路一段32巷18號,,,
408,臺北市松山區中正里10鄰敦化北路8號,,,
409,臺北市松山區中正里20鄰南京東路三段256巷23號,,,
410,臺北市松山區美仁里4鄰南京東路四段66號,,,
411,臺北市松山區南京東路四段63號,,,
412,臺北市松山區美仁里10鄰南京東路四段52巷10號,,,
413,臺北市大安區義安里6鄰安和路二段32巷31號,,,
414,臺北市大安區芳和里4鄰樂業街72巷16號,,,
415,臺北市松山區敦化里13鄰敦化南路一段69號,,,
416,台北市大安區臥龍街84號,,,
417,臺北市大安區龍雲里17鄰四維路170巷5號,,,
418,臺北市大安區德安里11鄰敦化南路一段288號,,,
419,臺北市中正區光復里3鄰博愛路31之1號,,,
420,臺北市大同區民權里4鄰重慶北路二段225號,,,
421,台北市大安區泰順街62巷,,,
422,臺北市文山區樟林里17鄰忠順街一段41巷18號,,,
423,臺北市文山區樟林里10鄰光輝路134巷12弄1號,,,
424,臺北市內湖區清白里31鄰康寧路一段255巷71號,,,
425,臺北市內湖區寶湖里11鄰民權東路六段180巷42弄10之8號,,,
426,臺北市內湖區寶湖里6鄰民權東路六段191巷38弄29號,,,
427,臺北市大安區龍生里7鄰和平東路二段153巷3號,,,
428,臺北市士林區福佳里4鄰美崙街12號,,,
429,臺北市文山區明義里1鄰興隆路四段2號,,,
430,臺北市北投區一德里2鄰中央北路四段30巷10號,,,
431,臺北市內湖區紫陽里22鄰文德路210巷30弄83號,,,
432,台北市內湖區行善路385號,,,
433,台北市松山區寶清街103號,,,
434,臺北市中山區復華里15鄰南京東路三段89巷15弄2之6號,,,
435,臺北市北投區建民里10鄰文承路28號,,,
436,臺北市北投區立賢里5鄰實踐街5巷7號,,,
437,臺北市大同區雙連里27鄰重慶北路二段123號,,,
438,臺北市萬華區新起里22鄰貴陽街二段17巷17號,,,
439,臺北市萬華區仁德里3鄰柳州街13號,,,
440,台北市南港區重陽路523號,,,
441,台北市士林區中山北路六段405巷88號,,,
442,台北市中正區延平南路89號,,,
443,臺北市中山區中吉里13鄰吉林路91號,,,
444,台北市中正區忠孝東路二段102號,,,
445,台北市士林區重慶北路四段108號,,,
446,臺北市中山區興亞里23鄰吉林路22巷13號,,,
447,臺北市大同區星明里1鄰太原路142之11號,,,
448,臺北市士林區芝山里28鄰德行東路258號,,,
449,台北市大同區民生西路298號,,,
450,臺北市北投區溫泉里17鄰民族街43巷13號,,,
451,臺北市中山區中山里10鄰民生東路一段18號,,,
452,臺北市南港區新光里10鄰昆陽街180號,,,
453,臺北市信義區興隆里2鄰基隆路一段350之33號,,,
454,臺北市萬華區中華路二段484巷,,,
455,台北市北投區中央北路四段541巷3號,,,
456,台灣台北市北投區建民路125巷6號,,,
457,台北市文山區指南路一段63號,,,
458,臺北市北投區永欣里5鄰石牌路二段318號,,,
459,臺北市北投區福興里3鄰承德路七段90號,,,
460,位於台北市萬華區環河南路二段59號,,,
461,台北市文山區羅斯福路六段198號,,,
462,台北市文山區羅斯福路六段198號,,,
463,臺北市北投區稻香里14鄰稻香路168號,,,
464,臺北市中山區正義里8鄰林森北路107巷86之2號,,,
465,台北市中山區中山北路一段83巷12號,,,
466,臺北市萬華區富福里13鄰昆明街289巷15之3號,,,
467,臺北市中山區永安里31鄰明水路383之1號,,,
468,臺北市大同區隆和里6鄰重慶北路三段11號,,,
469,臺北市大安區大學里3鄰新生南路三段70巷6號,,,
470,臺北市南港區三重里23鄰松河街770號,,,
471,臺北市信義區崇德街60巷,,,
472,臺北市士林區福志里13鄰福志路11號,,,
473,臺北市北投區大同里15鄰北投路二段11號,,,
474,臺北市文山區博嘉里19鄰和平東路四段390號,,,
475,台北市萬華區西昌街134號,,,
476,臺北市中山區天祥路61巷,,,
477,臺北市信義區泰和里19鄰吳興街600巷76弄10號,,,
478,臺北市松山區美仁里4鄰南京東路四段52巷3號,,,
479,臺北市中山區中山里10鄰中山北路二段77巷7號,,,
480,臺北市信義區國業里2鄰松德路89號,,,
481,臺北市信義區安康里19鄰松德路169巷21號,,,
482,臺北市松山區慈祐里15鄰八德路四段598之6號,,,
483,臺北市中山區中吉里14鄰松江路188巷2號,,,
484,臺北市中山區新生里8鄰松江路330巷24號,,,
485,臺北市中山區中吉里16鄰松江路184巷31號,,,
486,臺北市北投區奇岩里3鄰三合街一段38號,,,
487,臺北市松山區慈祐里7鄰松河街76號,,,
488,台北市信義區松勇路69巷1號,,,
489,台北市文山區秀明路二段75號,,,
490,臺北市中正區龍福里20鄰牯嶺街22巷11之1號,,,
491,臺北市大安區永康里7鄰金山南路二段31巷31號,,,
492,臺北市北投區建民里5鄰文林北路60巷23號,,,
493,臺北市大安區龍坡里18鄰溫州街22巷3之2號,,,
494,臺北市中山區康樂里3鄰中山北路二段27巷19號,,,
495,台北市信義區忠孝東路五段469號,,,
496,臺北市內湖區寶湖里29鄰民權東路六段180巷70弄29號,,,
497,台北市大安區新生南路三段16號,,,
498,臺北市中正區南門里4鄰博愛路224巷8號,,,
499,臺北市萬華區和德里24鄰西園路二段322號,,,
500,臺北市中山區行孝里1鄰五常街11巷3號,,,
501,臺北市萬華區新起里17鄰漢中街156號,,,
502,臺北市北投區榮華一路8號,,,
503,臺北市大同區延平里10鄰保安街52號,,,
504,臺北市信義區嘉興里14鄰嘉興街175巷6號,,,
505,臺北市萬華區全德里1鄰萬大路386號,,,
506,臺北市士林區社園里3鄰永平街86號,,,
507,台北市北投區文林北路7號,,,
508,臺北市文山區木柵里19鄰秀明路一段185巷45號,,,
